id,billed_cost,effective_cost,list_cost,contracted_cost,billing_account_id,billing_account_name,billing_account_type,sub_account_id,sub_account_name,sub_account_type,billing_period_start,billing_period_end,charge_period_start,charge_period_end,billing_currency,pricing_currency,service_name,service_category,provider_name,publisher_name,invoice_issuer_name,charge_category,charge_class,charge_description,pricing_quantity,pricing_unit,sku_id,sku_price_id,sku_meter,sku_price_details,list_unit_price,contracted_unit_price,resource_id,resource_name,resource_type,region_id,region_name,availability_zone,capacity_reservation_id,capacity_reservation_status,commitment_discount_id,commitment_discount_type,commitment_discount_category,commitment_discount_name,commitment_discount_status,commitment_discount_quantity,commitment_discount_unit,consumed_quantity,consumed_unit,tags,pricing_category,pricing_currency_contracted_unit_price,pricing_currency_effective_cost,pricing_currency_list_unit_price,service_subcategory,charge_frequency,invoice_id,invoice_issuer,x_provider_data,x_raw_billing_data_id,x_provider_id,x_created_at,x_updated_at,_dlt_load_id,_dlt_id
1113a86a-b911-4e6f-bfaa-9b3fa90f807b,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-20 13:00:00.000000,2025-07-20 14:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,5445.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,5NmHmX6crG3I8w
118d9693-7dbe-4882-beca-ba1487608f5e,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-21 14:00:00.000000,2025-07-21 15:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,583.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,LIvcrv8uIg+MbA
1206c46c-3da0-4a94-85cd-8eb9b4d55168,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-19 01:00:00.000000,2025-07-19 02:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,1465909.248,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,U2+lo7AV9M7Qgg
132b608b-1ff3-4166-8af8-b47e965a435c,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-20 09:00:00.000000,2025-07-20 10:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2952.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,R7KGfT1Ewfml9Q
1496640c-db38-421e-931f-99309e4f3b0b,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-20 14:00:00.000000,2025-07-20 15:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,23603.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,uVChppC8/QYEQg
14ae826a-f13c-4b2c-ba3c-6a63db88d2c9,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-20 11:00:00.000000,2025-07-20 12:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,194443739.136,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,AGVoBX1WvpVmvQ
150e97e9-79d1-477a-8b88-4df1a77349ab,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-19 09:00:00.000000,2025-07-19 10:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,1562378.24,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,TB3t1xKV7GUTwA
16326142-fc30-447e-a8de-d51a2d720d33,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-21 01:00:00.000000,2025-07-21 02:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,387244359.68,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,tliletrwYI7atw
175f30e8-9366-4198-bd44-7ff43216e8a3,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-20 21:00:00.000000,2025-07-20 22:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,387207659.52,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,UNSxSuB5dUsf9w
177c8c80-55da-4f71-8379-7f0cc5503945,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-19 18:00:00.000000,2025-07-19 19:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,194308472.832,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,lZInFPd6luHqow
1858a4e5-e8ee-42b7-aafd-44e862115320,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-21 19:00:00.000000,2025-07-21 20:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,5446.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,miIiYveqGKmTTg
185e2a0e-df8f-4dea-a4b4-1b786c75cb21,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-18 22:00:00.000000,2025-07-18 23:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,1916.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,P2/AaY4M0MC0RQ
186056e2-984c-4fd5-8c4b-db634ccd67a9,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-21 17:00:00.000000,2025-07-21 18:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,1156.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,qpjqVANiBAVGVg
198d8409-7c14-4b2e-b137-08e1d6b50b3c,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-20 09:00:00.000000,2025-07-20 10:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Analysis,1.0,tebibyte,1DF5-1F98-1DD1,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 1DF5-1F98-1DD1, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/jobs/eade93b0-c01f-4d4a-bcf8-de3a19072f42,demo-resource-eddc6ae4,bigquery.jobs,,,,,,,,,,,,,10485760.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,BTnvubbwQ0e6YA
1aebd101-f4f4-4941-9392-8a138b19cb6f,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-16 19:00:00.000000,2025-07-16 20:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,1149239.296,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,dvgXW4ZX2YP2UA
1bcacab7-524d-4543-95dc-ab0468705d78,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-21 14:00:00.000000,2025-07-21 15:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,387250651.136,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,h+k9C/ZB10YLlA
1bd64c03-5a3d-4110-a422-b42d1d6beeef,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-17 17:00:00.000000,2025-07-17 18:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Analysis,1.0,tebibyte,1DF5-1F98-1DD1,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 1DF5-1F98-1DD1, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/jobs/8ab38df0-aa7f-45d9-a391-7c7f67f12a41,demo-resource-ea27ce53,bigquery.jobs,,,,,,,,,,,,,10485760.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,FYhc1T0qDxqbZQ
1beec5fe-2467-4fbd-bc51-2914bc3d7147,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-21 16:00:00.000000,2025-07-21 17:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,972.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,cBFUWUWOfUSybQ
1cbc4693-0deb-4010-81f7-df0f7aba1630,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-17 09:00:00.000000,2025-07-17 10:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,3530.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,8nMCYD9N9mmEyA
1d1a87ba-5381-4712-a085-c5b7dee90b83,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-22 05:00:00.000000,2025-07-22 06:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,5419.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,Dyp+r7rf+/8chw
1d61bbed-03e8-466b-ac2f-7ae05a5e75b2,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-18 17:00:00.000000,2025-07-18 18:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,2954.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,NQly+WlfosxlmQ
1ea7d43e-b3ba-4927-9ab4-24ac34ba26c4,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-21 08:00:00.000000,2025-07-21 09:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,5445.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,hgwASWiMaEC/oQ
1f12db99-3cdb-43fe-9c83-e1e854f87e28,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-19 11:00:00.000000,2025-07-19 12:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,1562378.24,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,fkCQ8IK6KxL2DQ
1f1d0abf-d262-46ba-8150-28257548f335,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-18 14:00:00.000000,2025-07-18 15:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,5449.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,L/l9mUw6RBmBGg
1f371c55-ec88-463b-80b0-ed7da074ea57,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-17 17:00:00.000000,2025-07-17 18:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Analysis,1.0,tebibyte,1DF5-1F98-1DD1,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 1DF5-1F98-1DD1, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/jobs/bquxjob_4226a412_198195a5e38,demo-resource-b328131c,bigquery.jobs,,,,,,,,,,,,,10485760.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,XasaZqHrQUSeGg
1f92480b-f15f-4fa5-b5f3-9a0b6d0a6265,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-18 16:00:00.000000,2025-07-18 17:00:00.000000,USD,,Cloud Logging,Management and Governance,Google Cloud,Google Cloud,Google Cloud,Usage,,Log Storage cost,1.0,gibibyte,143F-A1B0-E0BE,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 143F-A1B0-E0BE, Price Tier Start Amount: 0",,,0.0,0.0,//logging.googleapis.com/projects/26808306445/locations/global/buckets/_Default,demo-bucket-c49c89c6,logging.buckets,,,,,,,,,,,,,1107.0,bytes,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,9IHWSGUbN9plug
20584d0b-9b9e-430f-9091-98ff6f72976c,0.0,0.0,0.0,0.0,12345622c9f2d13daa,01C8EC-1E7E71-9D1E5F,BillingAccount,12345622c9f2d13daa,,Project,2025-07-01 07:00:00.000000,2025-07-31 07:00:00.000000,2025-07-20 06:00:00.000000,2025-07-20 07:00:00.000000,USD,,BigQuery,Analytics,Google Cloud,Google Cloud,Google Cloud,Usage,,Active Logical Storage,1.0,gibibyte month,947D-3B46-7781,"Billing Account ID:01C8EC-1E7E71-9D1E5F, SKU ID: 947D-3B46-7781, Price Tier Start Amount: 0",,,0.0,0.0,//bigquery.googleapis.com/projects/still-dynamics-465313-t5/datasets/billing_data,demo-resource-4b150154,bigquery.datasets,,,,,,,,,,,,,194421719.04,byte-seconds,,,,,,,,,,"{""source_table_type"": ""focus""}",,11cfecab-590d-43a6-8d89-20e79bea59ea,2025-07-22 13:44:26,2025-07-22 13:44:26,1753191866.8076844,eTsK1CYYO1XeNw
